广东电信,#genre#
CCTV1,http://125.82.168.238:8888/rtp/235.254.198.51:1480
CCTV2,http://125.82.168.238:8888/rtp/235.254.198.52:1484
CCTV3,http://125.82.168.238:8888/rtp/235.254.198.53:1488
CCTV4,http://125.82.168.238:8888/rtp/235.254.198.183:7980
CCTV5,http://125.82.168.238:8888/rtp/235.254.198.54:1492
CCTV6,http://125.82.168.238:8888/rtp/235.254.198.55:1496
CCTV7,http://125.82.168.238:8888/rtp/235.254.198.56:1500
CCTV8,http://125.82.168.238:8888/rtp/235.254.198.57:1504
CCTV9,http://125.82.168.238:8888/rtp/235.254.198.58:1508
CCTV10,http://125.82.168.238:8888/rtp/235.254.198.59:1512
CCTV12,http://125.82.168.238:8888/rtp/235.254.198.60:1516
CCTV14,http://125.82.168.238:8888/rtp/235.254.198.61:1520
CCTV5+,http://125.82.168.238:8888/rtp/235.254.198.122:1764
江苏卫视,http://125.82.168.238:8888/rtp/235.254.198.64:1532
浙江卫视,http://125.82.168.238:8888/rtp/235.254.198.63:1528
东方卫视,http://125.82.168.238:8888/rtp/235.254.198.73:1568
深圳卫视,http://125.82.168.238:8888/rtp/235.254.198.71:1560
北京卫视,http://125.82.168.238:8888/rtp/235.254.198.66:1540
山东卫视,http://125.82.168.238:8888/rtp/235.254.198.69:1552
天津卫视,http://125.82.168.238:8888/rtp/235.254.198.67:1544
贵州卫视,http://125.82.168.238:8888/rtp/235.254.198.185:7980
黑龙江卫视,http://125.82.168.238:8888/rtp/235.254.198.70:1556
安徽卫视,http://125.82.168.238:8888/rtp/235.254.198.65:1536
湖北卫视,http://125.82.168.238:8888/rtp/235.254.198.72:1564
辽宁卫视,http://125.82.168.238:8888/rtp/235.254.198.68:1548
湖南卫视,http://125.82.168.238:8888/rtp/235.254.198.62:1524
广东卫视,http://125.82.168.238:8888/rtp/235.254.196.204:1088
河北卫视,http://125.82.168.238:8888/rtp/235.254.198.184:7980
纪实,http://125.82.168.238:8888/rtp/235.254.198.121:1760
重庆卫视,http://125.82.168.238:8888/rtp/235.254.196.249:1268
重庆新闻频道,http://125.82.168.238:8888/rtp/235.254.196.199:7980
重庆影视频道,http://125.82.168.238:8888/rtp/235.254.198.180:7980
重庆社会与法,http://125.82.168.238:8888/rtp/235.254.198.181:7980
重庆时尚生活,http://125.82.168.238:8888/rtp/235.254.198.182:7980
重庆文体娱乐,http://125.82.168.238:8888/rtp/235.254.198.187:7980
重庆新农村,http://125.82.168.238:8888/rtp/235.254.198.186:7980
重庆卫视,http://125.82.168.238:8888/rtp/235.254.198.34:1412
重庆新闻频道,http://125.82.168.238:8888/rtp/235.254.196.208:1104
重庆影视频道,http://125.82.168.238:8888/rtp/235.254.196.209:1108
重庆社会与法,http://125.82.168.238:8888/rtp/235.254.196.210:1112
重庆时尚生活,http://125.82.168.238:8888/rtp/235.254.196.211:1116
重庆文体娱乐,http://125.82.168.238:8888/rtp/235.254.196.212:1120
重庆新农村,http://125.82.168.238:8888/rtp/235.254.196.213:1124
睛彩重庆,http://125.82.168.238:8888/rtp/235.254.196.218:1146
开州综合,http://125.82.168.238:8888/rtp/235.254.198.145:1870
爱上4K,http://125.82.168.238:8888/rtp/235.254.198.102:7980
江苏晚会4K,http://125.82.168.238:8888/rtp/235.254.198.147:1866
经典电影,http://125.82.168.238:8888/rtp/235.254.198.114:1732
喜剧影院,http://125.82.168.238:8888/rtp/235.254.198.98:1668
动作影院,http://125.82.168.238:8888/rtp/235.254.198.99:1672
家庭影院,http://125.82.168.238:8888/rtp/235.254.198.100:1676
星影,http://125.82.168.238:8888/rtp/235.254.198.101:1680
光影,http://125.82.168.238:8888/rtp/235.254.198.91:1640
热播剧场,http://125.82.168.238:8888/rtp/235.254.198.113:1728
武侠剧场,http://125.82.168.238:8888/rtp/235.254.198.97:1664
城市剧场,http://125.82.168.238:8888/rtp/235.254.198.74:1572
军旅剧场,http://125.82.168.238:8888/rtp/235.254.198.75:1576
古装剧场,http://125.82.168.238:8888/rtp/235.254.198.76:1580
少儿动画,http://125.82.168.238:8888/rtp/235.254.198.116:1740
卡酷动画,http://125.82.168.238:8888/rtp/235.254.198.49:1472
金鹰卡通,http://125.82.168.238:8888/rtp/235.254.198.50:1476
嘉佳卡通,http://125.82.168.238:8888/rtp/235.254.198.110:1716
动画,http://125.82.168.238:8888/rtp/235.254.198.87:1624
IPTV3,http://125.82.168.238:8888/rtp/235.254.198.13:1328
IPTV6,http://125.82.168.238:8888/rtp/235.254.198.15:1336
IPTV8,http://125.82.168.238:8888/rtp/235.254.198.16:1340
IPTV谍战剧场,http://125.82.168.238:8888/rtp/235.254.198.117:1744
IPTV相声小品,http://125.82.168.238:8888/rtp/235.254.198.118:1748
IPTV野外,http://125.82.168.238:8888/rtp/235.254.198.119:1752
IPTV法治,http://125.82.168.238:8888/rtp/235.254.198.120:1756
地理,http://125.82.168.238:8888/rtp/235.254.198.78:1588
精选,http://125.82.168.238:8888/rtp/235.254.198.81:1600
解密,http://125.82.168.238:8888/rtp/235.254.198.82:1604
军事,http://125.82.168.238:8888/rtp/235.254.198.83:1608
国学,http://125.82.168.238:8888/rtp/235.254.198.84:1612
戏曲,http://125.82.168.238:8888/rtp/235.254.198.85:1616
早教,http://125.82.168.238:8888/rtp/235.254.198.86:1620
好学生,http://125.82.168.238:8888/rtp/235.254.198.88:1628
鉴赏,http://125.82.168.238:8888/rtp/235.254.198.89:1632
墨宝,http://125.82.168.238:8888/rtp/235.254.198.90:1636
武术,http://125.82.168.238:8888/rtp/235.254.198.94:1652
CCTV1,http://125.82.171.210:8888/rtp/235.254.198.51:1480
CCTV2,http://125.82.171.210:8888/rtp/235.254.198.52:1484
CCTV3,http://125.82.171.210:8888/rtp/235.254.198.53:1488
CCTV4,http://125.82.171.210:8888/rtp/235.254.198.183:7980
CCTV5,http://125.82.171.210:8888/rtp/235.254.198.54:1492
CCTV6,http://125.82.171.210:8888/rtp/235.254.198.55:1496
CCTV7,http://125.82.171.210:8888/rtp/235.254.198.56:1500
CCTV8,http://125.82.171.210:8888/rtp/235.254.198.57:1504
CCTV9,http://125.82.171.210:8888/rtp/235.254.198.58:1508
CCTV10,http://125.82.171.210:8888/rtp/235.254.198.59:1512
CCTV12,http://125.82.171.210:8888/rtp/235.254.198.60:1516
CCTV14,http://125.82.171.210:8888/rtp/235.254.198.61:1520
CCTV5+,http://125.82.171.210:8888/rtp/235.254.198.122:1764
江苏卫视,http://125.82.171.210:8888/rtp/235.254.198.64:1532
浙江卫视,http://125.82.171.210:8888/rtp/235.254.198.63:1528
东方卫视,http://125.82.171.210:8888/rtp/235.254.198.73:1568
深圳卫视,http://125.82.171.210:8888/rtp/235.254.198.71:1560
北京卫视,http://125.82.171.210:8888/rtp/235.254.198.66:1540
山东卫视,http://125.82.171.210:8888/rtp/235.254.198.69:1552
天津卫视,http://125.82.171.210:8888/rtp/235.254.198.67:1544
贵州卫视,http://125.82.171.210:8888/rtp/235.254.198.185:7980
黑龙江卫视,http://125.82.171.210:8888/rtp/235.254.198.70:1556
安徽卫视,http://125.82.171.210:8888/rtp/235.254.198.65:1536
湖北卫视,http://125.82.171.210:8888/rtp/235.254.198.72:1564
辽宁卫视,http://125.82.171.210:8888/rtp/235.254.198.68:1548
湖南卫视,http://125.82.171.210:8888/rtp/235.254.198.62:1524
广东卫视,http://125.82.171.210:8888/rtp/235.254.196.204:1088
河北卫视,http://125.82.171.210:8888/rtp/235.254.198.184:7980
纪实,http://125.82.171.210:8888/rtp/235.254.198.121:1760
重庆卫视,http://125.82.171.210:8888/rtp/235.254.196.249:1268
重庆新闻频道,http://125.82.171.210:8888/rtp/235.254.196.199:7980
重庆影视频道,http://125.82.171.210:8888/rtp/235.254.198.180:7980
重庆社会与法,http://125.82.171.210:8888/rtp/235.254.198.181:7980
重庆时尚生活,http://125.82.171.210:8888/rtp/235.254.198.182:7980
重庆文体娱乐,http://125.82.171.210:8888/rtp/235.254.198.187:7980
重庆新农村,http://125.82.171.210:8888/rtp/235.254.198.186:7980
重庆卫视,http://125.82.171.210:8888/rtp/235.254.198.34:1412
重庆新闻频道,http://125.82.171.210:8888/rtp/235.254.196.208:1104
重庆影视频道,http://125.82.171.210:8888/rtp/235.254.196.209:1108
重庆社会与法,http://125.82.171.210:8888/rtp/235.254.196.210:1112
重庆时尚生活,http://125.82.171.210:8888/rtp/235.254.196.211:1116
重庆文体娱乐,http://125.82.171.210:8888/rtp/235.254.196.212:1120
重庆新农村,http://125.82.171.210:8888/rtp/235.254.196.213:1124
睛彩重庆,http://125.82.171.210:8888/rtp/235.254.196.218:1146
开州综合,http://125.82.171.210:8888/rtp/235.254.198.145:1870
爱上4K,http://125.82.171.210:8888/rtp/235.254.198.102:7980
江苏晚会4K,http://125.82.171.210:8888/rtp/235.254.198.147:1866
经典电影,http://125.82.171.210:8888/rtp/235.254.198.114:1732
喜剧影院,http://125.82.171.210:8888/rtp/235.254.198.98:1668
动作影院,http://125.82.171.210:8888/rtp/235.254.198.99:1672
家庭影院,http://125.82.171.210:8888/rtp/235.254.198.100:1676
星影,http://125.82.171.210:8888/rtp/235.254.198.101:1680
光影,http://125.82.171.210:8888/rtp/235.254.198.91:1640
热播剧场,http://125.82.171.210:8888/rtp/235.254.198.113:1728
武侠剧场,http://125.82.171.210:8888/rtp/235.254.198.97:1664
城市剧场,http://125.82.171.210:8888/rtp/235.254.198.74:1572
军旅剧场,http://125.82.171.210:8888/rtp/235.254.198.75:1576
古装剧场,http://125.82.171.210:8888/rtp/235.254.198.76:1580
少儿动画,http://125.82.171.210:8888/rtp/235.254.198.116:1740
卡酷动画,http://125.82.171.210:8888/rtp/235.254.198.49:1472
金鹰卡通,http://125.82.171.210:8888/rtp/235.254.198.50:1476
嘉佳卡通,http://125.82.171.210:8888/rtp/235.254.198.110:1716
动画,http://125.82.171.210:8888/rtp/235.254.198.87:1624
IPTV3,http://125.82.171.210:8888/rtp/235.254.198.13:1328
IPTV6,http://125.82.171.210:8888/rtp/235.254.198.15:1336
IPTV8,http://125.82.171.210:8888/rtp/235.254.198.16:1340
IPTV谍战剧场,http://125.82.171.210:8888/rtp/235.254.198.117:1744
IPTV相声小品,http://125.82.171.210:8888/rtp/235.254.198.118:1748
IPTV野外,http://125.82.171.210:8888/rtp/235.254.198.119:1752
IPTV法治,http://125.82.171.210:8888/rtp/235.254.198.120:1756
地理,http://125.82.171.210:8888/rtp/235.254.198.78:1588
精选,http://125.82.171.210:8888/rtp/235.254.198.81:1600
解密,http://125.82.171.210:8888/rtp/235.254.198.82:1604
军事,http://125.82.171.210:8888/rtp/235.254.198.83:1608
国学,http://125.82.171.210:8888/rtp/235.254.198.84:1612
戏曲,http://125.82.171.210:8888/rtp/235.254.198.85:1616
早教,http://125.82.171.210:8888/rtp/235.254.198.86:1620
好学生,http://125.82.171.210:8888/rtp/235.254.198.88:1628
鉴赏,http://125.82.171.210:8888/rtp/235.254.198.89:1632
墨宝,http://125.82.171.210:8888/rtp/235.254.198.90:1636
武术,http://125.82.171.210:8888/rtp/235.254.198.94:1652
CCTV1,http://113.251.230.82:7788/rtp/235.254.198.51:1480
CCTV2,http://113.251.230.82:7788/rtp/235.254.198.52:1484
CCTV3,http://113.251.230.82:7788/rtp/235.254.198.53:1488
CCTV4,http://113.251.230.82:7788/rtp/235.254.198.183:7980
CCTV5,http://113.251.230.82:7788/rtp/235.254.198.54:1492
CCTV6,http://113.251.230.82:7788/rtp/235.254.198.55:1496
CCTV7,http://113.251.230.82:7788/rtp/235.254.198.56:1500
CCTV8,http://113.251.230.82:7788/rtp/235.254.198.57:1504
CCTV9,http://113.251.230.82:7788/rtp/235.254.198.58:1508
CCTV10,http://113.251.230.82:7788/rtp/235.254.198.59:1512
CCTV12,http://113.251.230.82:7788/rtp/235.254.198.60:1516
CCTV14,http://113.251.230.82:7788/rtp/235.254.198.61:1520
CCTV5+,http://113.251.230.82:7788/rtp/235.254.198.122:1764
江苏卫视,http://113.251.230.82:7788/rtp/235.254.198.64:1532
浙江卫视,http://113.251.230.82:7788/rtp/235.254.198.63:1528
东方卫视,http://113.251.230.82:7788/rtp/235.254.198.73:1568
深圳卫视,http://113.251.230.82:7788/rtp/235.254.198.71:1560
北京卫视,http://113.251.230.82:7788/rtp/235.254.198.66:1540
山东卫视,http://113.251.230.82:7788/rtp/235.254.198.69:1552
天津卫视,http://113.251.230.82:7788/rtp/235.254.198.67:1544
贵州卫视,http://113.251.230.82:7788/rtp/235.254.198.185:7980
黑龙江卫视,http://113.251.230.82:7788/rtp/235.254.198.70:1556
安徽卫视,http://113.251.230.82:7788/rtp/235.254.198.65:1536
湖北卫视,http://113.251.230.82:7788/rtp/235.254.198.72:1564
辽宁卫视,http://113.251.230.82:7788/rtp/235.254.198.68:1548
湖南卫视,http://113.251.230.82:7788/rtp/235.254.198.62:1524
广东卫视,http://113.251.230.82:7788/rtp/235.254.196.204:1088
河北卫视,http://113.251.230.82:7788/rtp/235.254.198.184:7980
纪实,http://113.251.230.82:7788/rtp/235.254.198.121:1760
重庆卫视,http://113.251.230.82:7788/rtp/235.254.196.249:1268
重庆新闻频道,http://113.251.230.82:7788/rtp/235.254.196.199:7980
重庆影视频道,http://113.251.230.82:7788/rtp/235.254.198.180:7980
重庆社会与法,http://113.251.230.82:7788/rtp/235.254.198.181:7980
重庆时尚生活,http://113.251.230.82:7788/rtp/235.254.198.182:7980
重庆文体娱乐,http://113.251.230.82:7788/rtp/235.254.198.187:7980
重庆新农村,http://113.251.230.82:7788/rtp/235.254.198.186:7980
重庆卫视,http://113.251.230.82:7788/rtp/235.254.198.34:1412
重庆新闻频道,http://113.251.230.82:7788/rtp/235.254.196.208:1104
重庆影视频道,http://113.251.230.82:7788/rtp/235.254.196.209:1108
重庆社会与法,http://113.251.230.82:7788/rtp/235.254.196.210:1112
重庆时尚生活,http://113.251.230.82:7788/rtp/235.254.196.211:1116
重庆文体娱乐,http://113.251.230.82:7788/rtp/235.254.196.212:1120
重庆新农村,http://113.251.230.82:7788/rtp/235.254.196.213:1124
睛彩重庆,http://113.251.230.82:7788/rtp/235.254.196.218:1146
开州综合,http://113.251.230.82:7788/rtp/235.254.198.145:1870
爱上4K,http://113.251.230.82:7788/rtp/235.254.198.102:7980
江苏晚会4K,http://113.251.230.82:7788/rtp/235.254.198.147:1866
经典电影,http://113.251.230.82:7788/rtp/235.254.198.114:1732
喜剧影院,http://113.251.230.82:7788/rtp/235.254.198.98:1668
动作影院,http://113.251.230.82:7788/rtp/235.254.198.99:1672
家庭影院,http://113.251.230.82:7788/rtp/235.254.198.100:1676
星影,http://113.251.230.82:7788/rtp/235.254.198.101:1680
光影,http://113.251.230.82:7788/rtp/235.254.198.91:1640
热播剧场,http://113.251.230.82:7788/rtp/235.254.198.113:1728
武侠剧场,http://113.251.230.82:7788/rtp/235.254.198.97:1664
城市剧场,http://113.251.230.82:7788/rtp/235.254.198.74:1572
军旅剧场,http://113.251.230.82:7788/rtp/235.254.198.75:1576
古装剧场,http://113.251.230.82:7788/rtp/235.254.198.76:1580
少儿动画,http://113.251.230.82:7788/rtp/235.254.198.116:1740
卡酷动画,http://113.251.230.82:7788/rtp/235.254.198.49:1472
金鹰卡通,http://113.251.230.82:7788/rtp/235.254.198.50:1476
嘉佳卡通,http://113.251.230.82:7788/rtp/235.254.198.110:1716
动画,http://113.251.230.82:7788/rtp/235.254.198.87:1624
IPTV3,http://113.251.230.82:7788/rtp/235.254.198.13:1328
IPTV6,http://113.251.230.82:7788/rtp/235.254.198.15:1336
IPTV8,http://113.251.230.82:7788/rtp/235.254.198.16:1340
IPTV谍战剧场,http://113.251.230.82:7788/rtp/235.254.198.117:1744
IPTV相声小品,http://113.251.230.82:7788/rtp/235.254.198.118:1748
IPTV野外,http://113.251.230.82:7788/rtp/235.254.198.119:1752
IPTV法治,http://113.251.230.82:7788/rtp/235.254.198.120:1756
地理,http://113.251.230.82:7788/rtp/235.254.198.78:1588
精选,http://113.251.230.82:7788/rtp/235.254.198.81:1600
解密,http://113.251.230.82:7788/rtp/235.254.198.82:1604
军事,http://113.251.230.82:7788/rtp/235.254.198.83:1608
国学,http://113.251.230.82:7788/rtp/235.254.198.84:1612
戏曲,http://113.251.230.82:7788/rtp/235.254.198.85:1616
早教,http://113.251.230.82:7788/rtp/235.254.198.86:1620
好学生,http://113.251.230.82:7788/rtp/235.254.198.88:1628
鉴赏,http://113.251.230.82:7788/rtp/235.254.198.89:1632
墨宝,http://113.251.230.82:7788/rtp/235.254.198.90:1636
武术,http://113.251.230.82:7788/rtp/235.254.198.94:1652
河南电信,#genre#
CCTV-1,http://171.8.170.246:8800/rtp/239.16.20.1:10010
CCTV-2,http://171.8.170.246:8800/rtp/239.16.20.2:10020
CCTV-3,http://171.8.170.246:8800/rtp/239.16.20.3:10030
CCTV-4,http://171.8.170.246:8800/rtp/239.16.20.4:10040
CCTV-5,http://171.8.170.246:8800/rtp/239.16.20.53:10530
CCTV-5+,http://171.8.170.246:8800/rtp/239.16.20.5:10050
CCTV-6,http://171.8.170.246:8800/rtp/239.16.20.6:10060
CCTV-7,http://171.8.170.246:8800/rtp/239.16.20.51:10510
CCTV-8,http://171.8.170.246:8800/rtp/239.16.20.8:10080
CCTV-9,http://171.8.170.246:8800/rtp/239.16.20.9:10090
CCTV-10,http://171.8.170.246:8800/rtp/239.16.20.10:10100
CCTV-11,http://171.8.170.246:8800/rtp/239.16.20.11:10110
CCTV-12,http://171.8.170.246:8800/rtp/239.16.20.12:10120
CCTV-13,http://171.8.170.246:8800/rtp/239.16.20.13:10130
CCTV-14,http://171.8.170.246:8800/rtp/239.16.20.14:10140
CCTV-15,http://171.8.170.246:8800/rtp/239.16.20.15:10150
CCTV-17,http://171.8.170.246:8800/rtp/239.16.20.7:10070
河南卫视,http://171.8.170.246:8800/rtp/239.16.20.21:10210
浙江卫视,http://171.8.170.246:8800/rtp/239.16.20.71:10710
湖南卫视,http://171.8.170.246:8800/rtp/239.16.20.72:10720
东方卫视,http://171.8.170.246:8800/rtp/239.16.20.73:10730
江苏卫视,http://171.8.170.246:8800/rtp/239.16.20.74:10740
安徽卫视,http://171.8.170.246:8800/rtp/239.16.20.75:10750
北京卫视,http://171.8.170.246:8800/rtp/239.16.20.76:10760
深圳卫视,http://171.8.170.246:8800/rtp/239.16.20.77:10770
重庆卫视,http://171.8.170.246:8800/rtp/239.16.20.79:10790
山东卫视,http://171.8.170.246:8800/rtp/239.16.20.80:10800
贵州卫视,http://171.8.170.246:8800/rtp/239.16.20.81:10810
东南卫视,http://171.8.170.246:8800/rtp/239.16.20.82:10820
陕西卫视,http://171.8.170.246:8800/rtp/239.16.20.83:10830
广西卫视,http://171.8.170.246:8800/rtp/239.16.20.84:10840
云南卫视,http://171.8.170.246:8800/rtp/239.16.20.85:10850
四川卫视,http://171.8.170.246:8800/rtp/239.16.20.86:10860
湖北卫视,http://171.8.170.246:8800/rtp/239.16.20.87:10870
河北卫视,http://171.8.170.246:8800/rtp/239.16.20.88:10880
江西卫视,http://171.8.170.246:8800/rtp/239.16.20.89:10890
山西卫视,http://171.8.170.246:8800/rtp/239.16.20.90:10900
内蒙古卫视,http://171.8.170.246:8800/rtp/239.16.20.91:10910
宁夏卫视,http://171.8.170.246:8800/rtp/239.16.20.92:10920
新疆卫视,http://171.8.170.246:8800/rtp/239.16.20.93:10930
吉林卫视,http://171.8.170.246:8800/rtp/239.16.20.94:10940
辽宁卫视,http://171.8.170.246:8800/rtp/239.16.20.95:10950
天津卫视,http://171.8.170.246:8800/rtp/239.16.20.96:10960
海南卫视,http://171.8.170.246:8800/rtp/239.16.20.97:10970
广东卫视,http://171.8.170.246:8800/rtp/239.16.20.98:10980
黑龙江卫视,http://171.8.170.246:8800/rtp/239.16.20.99:10990
西藏卫视,http://171.8.170.246:8800/rtp/239.16.20.100:11000
青海卫视,http://171.8.170.246:8800/rtp/239.16.20.101:11010
甘肃卫视,http://171.8.170.246:8800/rtp/239.16.20.102:11020
河南都市频道,http://171.8.170.246:8800/rtp/239.16.20.164:11640
河南民生频道,http://171.8.170.246:8800/rtp/239.16.20.165:11650
河南法治频道,http://171.8.170.246:8800/rtp/239.16.10.122:2000
河南电视剧频道,http://171.8.170.246:8800/rtp/239.16.20.167:11670
河南新闻频道,http://171.8.170.246:8800/rtp/239.16.20.168:11680
河南乡村频道,http://171.8.170.246:8800/rtp/239.16.20.195:11950
河南国际频道,http://171.8.170.246:8800/rtp/239.16.20.196:11960
河南调解剧场,http://171.8.170.246:8800/rtp/239.16.20.197:11970
河南移动戏曲,http://171.8.170.246:8800/rtp/239.16.20.120:11200
河南睛彩中原,http://171.8.170.246:8800/rtp/239.16.20.122:11220
河南梨园频道,http://171.8.170.246:8800/rtp/239.16.20.171:11710
河南文物宝库,http://171.8.170.246:8800/rtp/239.16.10.149:2000
河南武术世界,http://171.8.170.246:8800/rtp/239.16.20.173:11730
河南移动电视,http://171.8.170.246:8800/rtp/239.16.20.204:12040
河南IPTV导视,http://171.8.170.246:8800/rtp/239.16.10.218:2000
大美河南,http://171.8.170.246:8800/rtp/239.16.20.17:10170
都市剧场,http://171.8.170.246:8800/rtp/239.16.20.38:10380
欢笑剧场,http://171.8.170.246:8800/rtp/239.16.20.39:10390
动漫秀场,http://171.8.170.246:8800/rtp/239.16.20.40:10400
东方财经,http://171.8.170.246:8800/rtp/239.16.20.64:10640
法治天地,http://171.8.170.246:8800/rtp/239.16.20.156:11560
乐游,http://171.8.170.246:8800/rtp/239.16.20.111:11110
游戏风云,http://171.8.170.246:8800/rtp/239.16.20.112:11120
极速汽车,http://171.8.170.246:8800/rtp/239.16.20.113:11130
生活时尚,http://171.8.170.246:8800/rtp/239.16.20.114:11140
金色学堂,http://171.8.170.246:8800/rtp/239.16.20.115:11150
洛阳-1新闻综合,http://171.8.170.246:8800/rtp/239.16.20.179:11790
洛阳-2科教频道,http://171.8.170.246:8800/rtp/239.16.20.177:11770
洛阳-3文旅频道,http://171.8.170.246:8800/rtp/239.16.20.178:11780
商丘1新闻综合,http://171.8.170.246:8800/rtp/239.16.10.153:2000
商丘2公共频道,http://171.8.170.246:8800/rtp/239.16.10.168:2000
商丘3文体科教,http://171.8.170.246:8800/rtp/239.16.10.169:2000
郑州1新闻综合,http://171.8.170.246:8800/rtp/239.16.10.154:2000
郑州2商都频道,http://171.8.170.246:8800/rtp/239.16.10.155:2000
郑州3文体频道,http://171.8.170.246:8800/rtp/239.16.10.156:2000
郑州4影视戏曲,http://171.8.170.246:8800/rtp/239.16.10.157:2000
郑州5妇女儿童,http://171.8.170.246:8800/rtp/239.16.10.158:2000
郑州6都市生活,http://171.8.170.246:8800/rtp/239.16.10.159:2000
许昌农业科教,http://171.8.170.246:8800/rtp/239.16.10.60:2000
许昌公共,http://171.8.170.246:8800/rtp/239.16.10.61:2000
许昌综合,http://171.8.170.246:8800/rtp/239.16.10.47:2000
南阳1新闻综合,http://171.8.170.246:8800/rtp/239.16.10.58:2000
南阳2公共,http://171.8.170.246:8800/rtp/239.16.10.165:2000
南阳3科教,http://171.8.170.246:8800/rtp/239.16.10.164:2000
驻马店1新闻综合频道,http://171.8.170.246:8800/rtp/239.16.10.170:2000
驻马店2公共频道,http://171.8.170.246:8800/rtp/239.16.10.54:2000
驻马店3科教频道,http://171.8.170.246:8800/rtp/239.16.10.171:2000
周口公共频道,http://171.8.170.246:8800/rtp/239.16.10.172:2000
周口教育频道,http://171.8.170.246:8800/rtp/239.16.10.173:2000
周口新闻综合,http://171.8.170.246:8800/rtp/239.16.10.59:2000
开封1新闻综合,http://171.8.170.246:8800/rtp/239.16.10.57:2000
开封2文化旅游,http://171.8.170.246:8800/rtp/239.16.10.177:2000
平顶山新闻综合,http://171.8.170.246:8800/rtp/239.16.20.137:11370
平顶山城市频道,http://171.8.170.246:8800/rtp/239.16.20.151:11510
平顶山公共频道,http://171.8.170.246:8800/rtp/239.16.20.152:11520
平顶山教育台,http://171.8.170.246:8800/rtp/239.16.20.27:10270
新乡公共,http://171.8.170.246:8800/rtp/239.16.20.154:11540
新乡新闻综合,http://171.8.170.246:8800/rtp/239.16.20.139:11390
新乡综合,http://171.8.170.246:8800/rtp/239.16.20.18:10180
焦作公共,http://171.8.170.246:8800/rtp/239.16.20.155:11550
焦作教育,http://171.8.170.246:8800/rtp/239.16.20.157:11570
焦作综合,http://171.8.170.246:8800/rtp/239.16.20.140:11400
漯河新闻综合,http://171.8.170.246:8800/rtp/239.16.10.49:2000
信阳新闻综合,http://171.8.170.246:8800/rtp/239.16.10.52:2000
信阳文旅频道,http://171.8.170.246:8800/rtp/239.16.10.71:2000
封丘1新闻综合,http://171.8.170.246:8800/rtp/239.16.20.19:10190
邓州综合,http://171.8.170.246:8800/rtp/239.16.20.20:10200
获嘉综合,http://171.8.170.246:8800/rtp/239.16.20.25:10250
平煤安全环保,http://171.8.170.246:8800/rtp/239.16.20.31:10310
叶县电视台-1,http://171.8.170.246:8800/rtp/239.16.20.32:10320
新密综合频道,http://171.8.170.246:8800/rtp/239.16.20.41:10410
登封综合,http://171.8.170.246:8800/rtp/239.16.20.42:10420
巩义综合,http://171.8.170.246:8800/rtp/239.16.20.43:10430
荥阳综合频道,http://171.8.170.246:8800/rtp/239.16.20.44:10440
新郑TV-1,http://171.8.170.246:8800/rtp/239.16.20.45:10450
渑池新闻综合,http://171.8.170.246:8800/rtp/239.16.20.47:10470
淅川电视台-1,http://171.8.170.246:8800/rtp/239.16.20.48:10480
新蔡TV,http://171.8.170.246:8800/rtp/239.16.20.49:10490
镇平新闻综合,http://171.8.170.246:8800/rtp/239.16.20.50:10500
健康中原,http://171.8.170.246:8800/rtp/239.16.20.52:10520
灵宝综合频道,http://171.8.170.246:8800/rtp/239.16.20.59:10590
宝丰TV-1,http://171.8.170.246:8800/rtp/239.16.20.63:10630
金鹰纪实,http://171.8.170.246:8800/rtp/239.16.20.153:11530
快乐垂钓,http://171.8.170.246:8800/rtp/239.16.20.67:10670
茶频道,http://171.8.170.246:8800/rtp/239.16.20.68:10680
先锋乒羽,http://171.8.170.246:8800/rtp/239.16.20.69:10690
CETV-1,http://171.8.170.246:8800/rtp/239.16.20.78:10780
优漫卡通,http://171.8.170.246:8800/rtp/239.16.20.103:11030
金鹰卡通,http://171.8.170.246:8800/rtp/239.16.20.104:11040
少儿,http://171.8.170.246:8800/rtp/239.16.20.105:11050
哈哈炫动,http://171.8.170.246:8800/rtp/239.16.20.106:11060
嘉佳卡通,http://171.8.170.246:8800/rtp/239.16.20.107:11070
南乐综合,http://171.8.170.246:8800/rtp/239.16.20.108:11080
义马电视台,http://171.8.170.246:8800/rtp/239.16.20.109:11090
美食汇,http://171.8.170.246:8800/rtp/239.16.20.117:11170
棋牌汇,http://171.8.170.246:8800/rtp/239.16.20.118:11180
江西陶瓷,http://171.8.170.246:8800/rtp/239.16.20.124:11240
摄影频道,http://171.8.170.246:8800/rtp/239.16.20.125:11250
天元围棋,http://171.8.170.246:8800/rtp/239.16.20.126:11260
体育赛事,http://171.8.170.246:8800/rtp/239.16.20.128:11280
书画频道,http://171.8.170.246:8800/rtp/239.16.20.130:11300
环球旅游,http://171.8.170.246:8800/rtp/239.16.20.131:11310
中华特产,http://171.8.170.246:8800/rtp/239.16.20.132:11320
新影老故事,http://171.8.170.246:8800/rtp/239.16.20.133:11330
车迷频道,http://171.8.170.246:8800/rtp/239.16.20.134:11340
渑池新闻综合,http://171.8.170.246:8800/rtp/239.16.20.135:11350
鹤壁新闻综合,http://171.8.170.246:8800/rtp/239.16.20.142:11420
安阳新闻综合,http://171.8.170.246:8800/rtp/239.16.20.144:11440
三门峡新闻综合,http://171.8.170.246:8800/rtp/239.16.20.145:11450
